scenario,scenario_label,horizon,design,metric,dose,is_kstar,mean,se,lo,hi
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,3 + 3,Recommended,1,True,4.146,0.5582745052025558,3.069,5.223025
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,3 + 3,Recommended,2,False,22.298,1.2935888284521073,19.8969,24.97605
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,3 + 3,Recommended,3,False,24.495,1.3405926917453928,21.8999,27.081075
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,3 + 3,Recommended,4,False,38.916,1.5010544935119754,36.058924999999995,41.94815
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,3 + 3,Recommended,5,False,10.024,0.8802449591813424,8.259875,11.720275
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,3 + 3,Recommended,6,False,0.121,0.01204364896866729,0.099,0.146
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,3 + 3,Allocated,1,True,4.146,0.5510022267149611,3.067975,5.221025
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,3 + 3,Allocated,2,False,22.298,1.2676927174425412,19.8185,24.899175
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,3 + 3,Allocated,3,False,24.495,1.247727944781308,22.022975,26.90115
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,3 + 3,Allocated,4,False,38.916,1.4228763213803732,36.09445,41.732375
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,3 + 3,Allocated,5,False,10.024,0.8969367239475511,8.324874999999999,11.817549999999999
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,3 + 3,Allocated,6,False,0.121,0.012547432488842568,0.097,0.146
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,CRM,Recommended,1,True,0.002,0.0013907944885242132,0.0,0.005
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,CRM,Recommended,2,False,0.089,0.01202839000723563,0.067,0.113
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,CRM,Recommended,3,False,1.806,0.043730167751468464,1.726,1.8920249999999998
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,CRM,Recommended,4,False,25.761,0.8362323256239365,24.239275,27.381124999999997
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,CRM,Recommended,5,False,72.147,0.845623834093971,70.5259,73.72055
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,CRM,Recommended,6,False,0.195,0.037969037699470645,0.125975,0.27
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,CRM,Allocated,1,True,0.002,0.0013604417671483828,0.0,0.005
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,CRM,Allocated,2,False,0.089,0.011557470576476771,0.068,0.113
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,CRM,Allocated,3,False,1.806,0.04337635337406814,1.7189750000000001,1.892
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,CRM,Allocated,4,False,25.761,0.868395148843276,24.016199999999998,27.349125
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,CRM,Allocated,5,False,72.147,0.8771275182972851,70.5596,73.877
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,CRM,Allocated,6,False,0.195,0.03765240356862354,0.128,0.27204999999999996
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,UCB,Recommended,1,True,21.629,0.893385265872053,19.90815,23.435299999999998
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,UCB,Recommended,2,False,22.624,0.8455232804653038,20.928575,24.2705
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,UCB,Recommended,3,False,23.536,0.8933692112820243,21.872600000000002,25.333
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,UCB,Recommended,4,False,24.967,0.8813878212015198,23.206775,26.645075
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,UCB,Recommended,5,False,5.398,0.33155266146771667,4.779,6.0371999999999995
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,UCB,Recommended,6,False,1.846,0.0777966298216807,1.691975,2.001
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,UCB,Allocated,1,True,16.67,0.06444556421311513,16.535,16.798
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,UCB,Allocated,2,False,16.712,0.06148881311375374,16.596,16.834075
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,UCB,Allocated,3,False,16.709,0.06068900410469118,16.5839,16.82205
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,UCB,Allocated,4,False,16.689,0.0646733633184708,16.562974999999998,16.808025
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,UCB,Allocated,5,False,16.659,0.0601714467418144,16.543,16.77505
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,UCB,Allocated,6,False,16.561,0.061080174678358114,16.44495,16.684075
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA,Recommended,1,True,24.18,0.8468904092763857,22.522675,25.918499999999998
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA,Recommended,2,False,24.618,0.9106053674596075,22.944875,26.41825
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA,Recommended,3,False,26.579,0.9490767326958044,24.783974999999998,28.4046
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA,Recommended,4,False,24.623,0.8795927863994143,22.91065,26.316875
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA,Recommended,5,False,0.0,0.0,0.0,0.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA,Recommended,6,False,0.0,0.0,0.0,0.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA,Allocated,1,True,24.604,0.27599641458697405,24.029975,25.109175
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA,Allocated,2,False,24.447,0.27759111467398573,23.93895,25.0041
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA,Allocated,3,False,24.791,0.29000243168874523,24.191775,25.3721
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA,Allocated,4,False,24.158,0.2618795240967517,23.625,24.637175
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA,Allocated,5,False,1.0,0.0,1.0,1.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA,Allocated,6,False,1.0,0.0,1.0,1.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau,Recommended,1,True,1.758,0.07721375232138078,1.609925,1.9100499999999998
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau,Recommended,2,False,2.363,0.13064641382159886,2.126975,2.6310499999999997
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau,Recommended,3,False,90.282,0.3904449872120772,89.518625,91.025025
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau,Recommended,4,False,5.597,0.35405394517798605,4.931,6.2591
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau,Recommended,5,False,0.0,0.0,0.0,0.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau,Recommended,6,False,0.0,0.0,0.0,0.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau,Allocated,1,True,14.434,0.44937002749695354,13.53985,15.28005
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau,Allocated,2,False,15.49,0.4107004563728469,14.716975,16.26615
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau,Allocated,3,False,16.024,0.4189677056939045,15.23795,16.868174999999997
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau,Allocated,4,False,52.052,1.0132284932524054,50.04885,54.0165
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau,Allocated,5,False,1.0,0.0,1.0,1.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau,Allocated,6,False,1.0,0.0,1.0,1.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (ours),Recommended,1,True,72.206,0.9808976865251696,70.181875,74.097325
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (ours),Recommended,2,False,13.718,0.6091200196326814,12.588825,14.922525
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (ours),Recommended,3,False,8.229,0.5794397092153902,7.114675,9.425
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (ours),Recommended,4,False,5.815,0.4708831865116221,4.932025,6.771199999999999
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (ours),Recommended,5,False,0.032,0.022918509748434547,0.002,0.08302499999999999
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (ours),Recommended,6,False,0.0,0.0,0.0,0.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (ours),Allocated,1,True,25.18,0.5967252722573015,24.086949999999998,26.37805
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (ours),Allocated,2,False,28.975,0.37615286179881613,28.285500000000003,29.75805
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (ours),Allocated,3,False,25.437,0.3991879986388082,24.58765,26.198075
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (ours),Allocated,4,False,18.306,0.5274582774878884,17.185775,19.2944
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (ours),Allocated,5,False,1.102,0.032608149325013845,1.044,1.175
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (ours),Allocated,6,False,1.0,0.0,1.0,1.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (fixed),Recommended,1,True,89.308,0.4606814217518953,88.33775,90.16005
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (fixed),Recommended,2,False,2.788,0.26023558539120667,2.309,3.343025
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (fixed),Recommended,3,False,3.156,0.283711764148257,2.65,3.754
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (fixed),Recommended,4,False,4.748,0.2730664521160942,4.26275,5.311025
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (fixed),Recommended,5,False,0.0,0.0,0.0,0.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (fixed),Recommended,6,False,0.0,0.0,0.0,0.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (fixed),Allocated,1,True,22.994,0.6110578589839313,21.78755,24.176724999999998
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (fixed),Allocated,2,False,26.589,0.38768511536125877,25.85185,27.3543
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (fixed),Allocated,3,False,26.104,0.38892265049372876,25.367974999999998,26.86605
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (fixed),Allocated,4,False,22.313,0.6052603234668233,21.10955,23.43025
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (fixed),Allocated,5,False,1.0,0.0,1.0,1.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",100,SEEDA Plateau (fixed),Allocated,6,False,1.0,0.0,1.0,1.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,3 + 3,Recommended,1,True,3.712333333333397,0.5801891911626652,2.62100000000004,4.802700000000016
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,3 + 3,Recommended,2,False,21.611999999999945,1.2922942265625466,19.043308333333353,23.976824999999845
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,3 + 3,Recommended,3,False,27.868333333333243,1.3740654664590923,25.208874999999903,30.715733333333276
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,3 + 3,Recommended,4,False,37.48699999999997,1.4868885943046135,34.53997499999997,40.435716666666686
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,3 + 3,Recommended,5,False,9.282666666666657,0.8738720505662042,7.713608333333309,11.044408333333347
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,3 + 3,Recommended,6,False,0.03766666666666667,0.003934432640756379,0.03066666666666664,0.04566666666666669
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,3 + 3,Allocated,1,True,3.712333333333397,0.556467531447452,2.7203166666666942,4.804666666666673
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,3 + 3,Allocated,2,False,21.611999999999945,1.2655372840866062,19.044208333333362,24.08001666666651
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,3 + 3,Allocated,3,False,27.868333333333243,1.421160963015376,25.215224999999954,30.626683333333297
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,3 + 3,Allocated,4,False,37.48699999999997,1.5472464751743107,34.53368333333329,40.41893333333325
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,3 + 3,Allocated,5,False,9.282666666666657,0.9066093596729052,7.5305249999999715,11.05806666666668
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,3 + 3,Allocated,6,False,0.03766666666666667,0.004086065948431946,0.029991666666666635,0.04600000000000002
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,CRM,Recommended,1,True,0.0020000000000000005,0.0008187002864589332,0.0006666666666666668,0.003666666666666668
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,CRM,Recommended,2,False,0.03833333333333335,0.005114592875538073,0.028666666666666646,0.04933333333333335
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,CRM,Recommended,3,False,0.6179999999999995,0.01651346430283697,0.5873333333333326,0.652000000000001
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,CRM,Recommended,4,False,13.642666666666669,0.6015319251555281,12.508725000000009,14.816375000000008
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,CRM,Recommended,5,False,85.62966666666674,0.6057699743003747,84.44724166666666,86.76480833333328
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,CRM,Recommended,6,False,0.06933333333333333,0.013095845335599472,0.044325,0.09434999999999998
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,CRM,Allocated,1,True,0.0020000000000000005,0.000795151585436137,0.0006666666666666668,0.003666666666666668
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,CRM,Allocated,2,False,0.03833333333333335,0.004986717046560612,0.028666666666666646,0.04800000000000003
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,CRM,Allocated,3,False,0.6179999999999995,0.016640104796641512,0.5852999999999986,0.6516666666666665
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,CRM,Allocated,4,False,13.642666666666669,0.6029520457515939,12.474325000000002,14.87490000000001
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,CRM,Allocated,5,False,85.62966666666674,0.6066372597410512,84.4093666666666,86.80269166666675
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,CRM,Allocated,6,False,0.06933333333333333,0.013059827559108561,0.04465000000000001,0.09700833333333328
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,UCB,Recommended,1,True,23.683333333333245,0.9108844965337617,21.87261666666665,25.44067499999992
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,UCB,Recommended,2,False,24.745666666666587,0.919273847993523,22.911899999999985,26.623858333333214
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,UCB,Recommended,3,False,23.517999999999983,0.9566540675153478,21.647191666666643,25.41945833333329
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,UCB,Recommended,4,False,25.437333333333285,0.9191814177908648,23.712866666666635,27.259533333333252
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,UCB,Recommended,5,False,1.9663333333333175,0.1392794847096021,1.692333333333323,2.232341666666659
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,UCB,Recommended,6,False,0.6493333333333353,0.029875988515879904,0.5963166666666655,0.71266666666667
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,UCB,Allocated,1,True,16.674666666666646,0.05868865241187508,16.565300000000008,16.780683333333357
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,UCB,Allocated,2,False,16.715333333333334,0.05651157992639054,16.60965833333334,16.83233333333331
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,UCB,Allocated,3,False,16.543000000000003,0.057395787603769115,16.432333333333347,16.65374166666666
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,UCB,Allocated,4,False,16.72566666666667,0.05912237931295203,16.61199166666668,16.8433416666667
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,UCB,Allocated,5,False,16.721000000000014,0.058874006345574825,16.607608333333346,16.83634166666665
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,UCB,Allocated,6,False,16.62033333333332,0.0554319557008754,16.51332500000002,16.729333333333344
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA,Recommended,1,True,24.43166666666669,0.9023086172247596,22.739508333333333,26.22622500000002
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA,Recommended,2,False,24.442333333333305,0.91958167280488,22.70879999999998,26.291266666666665
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA,Recommended,3,False,26.4946666666667,0.9397084195671352,24.682108333333353,28.42416666666665
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA,Recommended,4,False,24.63133333333332,0.918448183342385,22.719550000000012,26.445858333333334
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA,Recommended,5,False,0.0,0.0,0.0,0.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA,Recommended,6,False,0.0,0.0,0.0,0.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA,Allocated,1,True,24.65633333333332,0.2572542899820297,24.150933333333302,25.159191666666636
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA,Allocated,2,False,24.665000000000006,0.2582639720323312,24.17229999999999,25.143066666666652
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA,Allocated,3,False,25.29799999999999,0.2495575659672724,24.833200000000026,25.766008333333286
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA,Allocated,4,False,24.714000000000002,0.255801832446818,24.204974999999965,25.187375000000035
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA,Allocated,5,False,0.3333333333333318,7.220060593319288e-16,0.3333333333333318,0.3333333333333318
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA,Allocated,6,False,0.3333333333333318,7.220060593319288e-16,0.3333333333333318,0.3333333333333318
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA Plateau,Recommended,1,True,0.5793333333333321,0.023995947633636674,0.5339666666666627,0.6263583333333343
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA Plateau,Recommended,2,False,0.7236666666666708,0.03794851595366267,0.6496583333333346,0.7990000000000061
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA Plateau,Recommended,3,False,96.07799999999946,0.2619729695409382,95.54275833333294,96.56266666666613
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA Plateau,Recommended,4,False,2.6189999999999993,0.25839841046935386,2.140358333333334,3.173683333333334
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA Plateau,Recommended,5,False,0.0,0.0,0.0,0.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA Plateau,Recommended,6,False,0.0,0.0,0.0,0.0
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA Plateau,Allocated,1,True,11.833000000000013,0.4334280346071388,10.993241666666677,12.67164166666669
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA Plateau,Allocated,2,False,12.766333333333353,0.4293841294451829,11.976616666666677,13.654133333333347
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA Plateau,Allocated,3,False,13.009666666666684,0.4246611863177903,12.201991666666688,13.89745833333336
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA Plateau,Allocated,4,False,61.724333333333455,1.1164770272839968,59.42330000000008,63.86657500000008
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA Plateau,Allocated,5,False,0.3333333333333318,7.220060593319288e-16,0.3333333333333318,0.3333333333333318
Optimal dose at MTD-3,"Optimal dose at MTD-3 (k*=1, MTD=4)",300,SEEDA Plateau,Allocated,6,False,0.3333333333333318,7.220060593319288e-16,0.3333333333333318,0.3333333333333318
