design,comparison,true_gap,cohort,ratio_mean,ci_lo,ci_hi
Anchored,Dose 1 vs MTD,0.5,83,0.19616709603548466,0.19330624411069763,0.1993825813300706
Anchored,Dose 1 vs MTD,0.5,84,0.19477082481688476,0.19212086949867943,0.19780181671233688
Anchored,Dose 1 vs MTD,0.5,85,0.1942718716730768,0.19123033644851928,0.1976457700239269
Anchored,Dose 1 vs MTD,0.5,86,0.19263989556137204,0.18988682442484445,0.19556393788802887
Anchored,Dose 1 vs MTD,0.5,87,0.19142582978028475,0.18883450167204743,0.19422325081292455
Anchored,Dose 1 vs MTD,0.5,88,0.19028447405023655,0.18772495389444885,0.19309838524273287
Anchored,Dose 1 vs MTD,0.5,89,0.18901804884245843,0.18660614265029962,0.19175871513443918
Anchored,Dose 1 vs MTD,0.5,90,0.18888677586258357,0.18595664155818706,0.19216720513067198
Anchored,Dose 1 vs MTD,0.5,91,0.1874997095934219,0.18484622488834782,0.19045799574018915
Anchored,Dose 1 vs MTD,0.5,92,0.18619653907625552,0.18370198887961545,0.18906192571159952
Anchored,Dose 1 vs MTD,0.5,93,0.18524969731521893,0.18277350948162516,0.1881165737984589
Anchored,Dose 1 vs MTD,0.5,94,0.18421163367630627,0.1818264557740864,0.186910789442327
Anchored,Dose 1 vs MTD,0.5,95,0.18310185437169815,0.1807527928994053,0.18575002379997946
Anchored,Dose 1 vs MTD,0.5,96,0.18315700963499743,0.18007039435728278,0.18624913583610464
Anchored,Dose 1 vs MTD,0.5,97,0.18188157370099575,0.1790834559792323,0.18463425883941093
Anchored,Dose 1 vs MTD,0.5,98,0.18065371141349879,0.17802201567778517,0.1832938182005585
Anchored,Dose 1 vs MTD,0.5,99,0.18059630429782592,0.1775686338086616,0.1836276245049453
Anchored,Dose 1 vs MTD,0.5,100,0.17929855795746363,0.17665886938792494,0.18194156439404943
Anchored,Dose 2 vs MTD,0.25,1,,,
Anchored,Dose 2 vs MTD,0.25,2,,,
Anchored,Dose 2 vs MTD,0.25,3,,,
Anchored,Dose 2 vs MTD,0.25,4,,,
Anchored,Dose 2 vs MTD,0.25,5,,,
Anchored,Dose 2 vs MTD,0.25,6,,,
Anchored,Dose 2 vs MTD,0.25,7,1.5704937334284625,1.5704937334284605,1.5704937334284608
Anchored,Dose 2 vs MTD,0.25,8,1.5306287969675343,1.5197706404479272,1.5405427659637052
Anchored,Dose 2 vs MTD,0.25,9,1.402596392513338,1.3844897533369627,1.4195794933629147
Anchored,Dose 2 vs MTD,0.25,10,1.2691944908803086,1.2531281094676727,1.2857924391319377
Anchored,Dose 2 vs MTD,0.25,11,1.1753670287215372,1.1571984381895621,1.1921171988319355
Anchored,Dose 2 vs MTD,0.25,12,1.2603648164201724,1.2366699235371292,1.282339741980272
Anchored,Dose 2 vs MTD,0.25,13,1.1296699238774297,1.1104848655894932,1.1489080685504833
Anchored,Dose 2 vs MTD,0.25,14,1.1569871542228818,1.1346516853033164,1.178672143028168
Anchored,Dose 2 vs MTD,0.25,15,1.0881657688313482,1.068650749305051,1.1091311254487812
Anchored,Dose 2 vs MTD,0.25,16,1.059648503639402,1.0380941723992425,1.0803025054202582
Anchored,Dose 2 vs MTD,0.25,17,0.9990672620413392,0.9799412932061253,1.0183138212350016
Anchored,Dose 2 vs MTD,0.25,18,0.9647100948450763,0.9448952938205675,0.9828496424104485
Anchored,Dose 2 vs MTD,0.25,19,0.9775410522096347,0.9541564858019224,0.998879524422623
Anchored,Dose 2 vs MTD,0.25,20,0.9202601195384114,0.9016587555818114,0.9377295759081173
Anchored,Dose 2 vs MTD,0.25,21,0.8972216883996205,0.8795960132605413,0.915503620523049
Anchored,Dose 2 vs MTD,0.25,22,0.8774996513344093,0.8592611159376369,0.8967076632563888
Anchored,Dose 2 vs MTD,0.25,23,0.8599253620375472,0.8414451446558366,0.8767312652030184
Anchored,Dose 2 vs MTD,0.25,24,0.8213207686518396,0.805484357629098,0.837223766048197
Anchored,Dose 2 vs MTD,0.25,25,0.7930229450941121,0.7771811848991477,0.807995476570129
Anchored,Dose 2 vs MTD,0.25,26,0.771190318193046,0.7559363666132909,0.7855503307671584
Anchored,Dose 2 vs MTD,0.25,27,0.7477159643181467,0.7336775882713505,0.7609523081924741
Anchored,Dose 2 vs MTD,0.25,28,0.7159824369461847,0.7039227356709468,0.7277327935127916
Anchored,Dose 2 vs MTD,0.25,29,0.6990783885504985,0.6867881315821287,0.7111675370811601
Anchored,Dose 2 vs MTD,0.25,30,0.695306049995164,0.6824064873170987,0.710626018885071
Anchored,Dose 2 vs MTD,0.25,31,0.6811782404684121,0.6688606863906825,0.6948603128933999
Anchored,Dose 2 vs MTD,0.25,32,0.6609367530328937,0.6494694639504265,0.6729634999622236
Anchored,Dose 2 vs MTD,0.25,33,0.6565440600398855,0.6438352990671468,0.6702086646257743
Anchored,Dose 2 vs MTD,0.25,34,0.642391331133663,0.6306209296386454,0.6550714601088299
Anchored,Dose 2 vs MTD,0.25,35,0.6357817834360213,0.6237293365956295,0.6485898364282336
Anchored,Dose 2 vs MTD,0.25,36,0.6202152536586977,0.6096168984761917,0.6323808600765652
Anchored,Dose 2 vs MTD,0.25,37,0.6165140592947034,0.6045650520342688,0.6291054534957106
Anchored,Dose 2 vs MTD,0.25,38,0.603553446989655,0.592469116655336,0.6146154321242158
Anchored,Dose 2 vs MTD,0.25,39,0.598717320887145,0.5863525507862438,0.6109383316214579
Anchored,Dose 2 vs MTD,0.25,40,0.5849337774476063,0.5743611279791929,0.5955244030804492
Anchored,Dose 2 vs MTD,0.25,41,0.5751536680861336,0.5649849709586657,0.5863466094677257
Anchored,Dose 2 vs MTD,0.25,42,0.570618298249337,0.5598475282615274,0.5814450556794223
Anchored,Dose 2 vs MTD,0.25,43,0.5652164058294838,0.5549419879275694,0.5764599552234816
Anchored,Dose 2 vs MTD,0.25,44,0.5637591130593537,0.5522719232914383,0.576593609155151
Anchored,Dose 2 vs MTD,0.25,45,0.552732543744698,0.5426998853064913,0.5638244268389085
Anchored,Dose 2 vs MTD,0.25,46,0.5461304963944213,0.5361176194535938,0.5572879485350367
Anchored,Dose 2 vs MTD,0.25,47,0.5346150970669961,0.5257449303523233,0.5439621186521295
Anchored,Dose 2 vs MTD,0.25,48,0.5280313340212675,0.519418914481167,0.5372174251259949
Anchored,Dose 2 vs MTD,0.25,49,0.524500609230193,0.5150969498328827,0.5352301695833059
Anchored,Dose 2 vs MTD,0.25,50,0.5187431481964287,0.5098115294214631,0.5291386205944003
Anchored,Dose 2 vs MTD,0.25,51,0.5166485592465817,0.5068833961242735,0.5274065033361361
Anchored,Dose 2 vs MTD,0.25,52,0.5092727016427555,0.5004321726452301,0.5187596505135758
Anchored,Dose 2 vs MTD,0.25,53,0.5047623567212216,0.4962143294621276,0.5137261992286389
Anchored,Dose 2 vs MTD,0.25,54,0.4979108908885657,0.4901544395701615,0.5059461961450962
Anchored,Dose 2 vs MTD,0.25,55,0.4907232844224573,0.483703921716497,0.4982770102029518
Anchored,Dose 2 vs MTD,0.25,56,0.4881308123842883,0.4800271287937798,0.49640975807120796
Anchored,Dose 2 vs MTD,0.25,57,0.48269289275917604,0.47484472101310565,0.4912505688498006
Anchored,Dose 2 vs MTD,0.25,58,0.4800828413228093,0.4721330896778726,0.4890980144405269
Anchored,Dose 2 vs MTD,0.25,59,0.4732234948780757,0.46600753229238157,0.48112325988651505
Anchored,Dose 2 vs MTD,0.25,60,0.46871788357120175,0.46134688572535626,0.47704088093671043
Anchored,Dose 2 vs MTD,0.25,61,0.46304470709090767,0.4561780088781887,0.4703572782302238
Anchored,Dose 2 vs MTD,0.25,62,0.4578210133291158,0.4511094303144051,0.46480310083017307
Anchored,Dose 2 vs MTD,0.25,63,0.45471996985920504,0.4473346708708945,0.4623360223728314
Anchored,Dose 2 vs MTD,0.25,64,0.44959552250959006,0.44263287249630595,0.4565522139611322
Anchored,Dose 2 vs MTD,0.25,65,0.4447537030560297,0.43824161369771136,0.45146859768660574
Anchored,Dose 2 vs MTD,0.25,66,0.4405874845076113,0.43417401403916406,0.4471442456407412
Anchored,Dose 2 vs MTD,0.25,67,0.43668389484955755,0.4306489850690346,0.4431059797513088
Anchored,Dose 2 vs MTD,0.25,68,0.43446270987687224,0.4280700494141034,0.44164106333253483
Anchored,Dose 2 vs MTD,0.25,69,0.4303692727881697,0.4246364780912398,0.43661520946763716
Anchored,Dose 2 vs MTD,0.25,70,0.42658185658728276,0.42090583590804037,0.4325860784582445
Anchored,Dose 2 vs MTD,0.25,71,0.4228681127545164,0.4172898307797709,0.42883169102577684
Anchored,Dose 2 vs MTD,0.25,72,0.4211663936602641,0.41476638690406453,0.42827311979622323
Anchored,Dose 2 vs MTD,0.25,73,0.4196022581005072,0.41287847909207254,0.4272601634906747
Anchored,Dose 2 vs MTD,0.25,74,0.41568592311275543,0.4095854864732468,0.42287952353467945
Anchored,Dose 2 vs MTD,0.25,75,0.41171367057472813,0.40622193503766785,0.4179628663380022
Anchored,Dose 2 vs MTD,0.25,76,0.40839669047577587,0.4030279648748942,0.41420823257304185
Anchored,Dose 2 vs MTD,0.25,77,0.4054060938207035,0.3999570380044023,0.4111969096146348
Anchored,Dose 2 vs MTD,0.25,78,0.4023867487053272,0.397094506332325,0.4080239471125576
Anchored,Dose 2 vs MTD,0.25,79,0.3994212281881624,0.3942877201097075,0.4049132746007385
Anchored,Dose 2 vs MTD,0.25,80,0.3984816067379888,0.39272667889765567,0.4046798946288729
Anchored,Dose 2 vs MTD,0.25,81,0.3999493462054152,0.39230596222226516,0.4085254054667999
Anchored,Dose 2 vs MTD,0.25,82,0.3955803134131543,0.389268419674682,0.40264597267042873
Anchored,Dose 2 vs MTD,0.25,83,0.3923341920709693,0.38661248822139527,0.3987651626601412
Anchored,Dose 2 vs MTD,0.25,84,0.3895416496337695,0.38424173899735886,0.39560363342467375
Anchored,Dose 2 vs MTD,0.25,85,0.3885437433461536,0.38246067289703856,0.3952915400478538
Anchored,Dose 2 vs MTD,0.25,86,0.3852797911227441,0.3797736488496889,0.39112787577605773
Anchored,Dose 2 vs MTD,0.25,87,0.3828516595605695,0.37766900334409487,0.3884465016258491
Anchored,Dose 2 vs MTD,0.25,88,0.3805689481004731,0.3754499077888977,0.38619677048546575
Anchored,Dose 2 vs MTD,0.25,89,0.37803609768491686,0.37321228530059924,0.38351743026887836
Anchored,Dose 2 vs MTD,0.25,90,0.37777355172516713,0.3719132831163741,0.38433441026134396
Anchored,Dose 2 vs MTD,0.25,91,0.3749994191868438,0.36969244977669563,0.3809159914803783
Anchored,Dose 2 vs MTD,0.25,92,0.37239307815251105,0.3674039777592309,0.37812385142319904
Anchored,Dose 2 vs MTD,0.25,93,0.37049939463043785,0.3655470189632503,0.3762331475969178
Anchored,Dose 2 vs MTD,0.25,94,0.36842326735261255,0.3636529115481728,0.373821578884654
Anchored,Dose 2 vs MTD,0.25,95,0.3662037087433963,0.3615055857988106,0.3715000475999589
Anchored,Dose 2 vs MTD,0.25,96,0.36631401926999485,0.36014078871456556,0.3724982716722093
Anchored,Dose 2 vs MTD,0.25,97,0.3637631474019915,0.3581669119584646,0.36926851767882185
Anchored,Dose 2 vs MTD,0.25,98,0.36130742282699757,0.35604403135557033,0.366587636401117
Anchored,Dose 2 vs MTD,0.25,99,0.36119260859565183,0.3551372676173232,0.3672552490098906
Anchored,Dose 2 vs MTD,0.25,100,0.35859711591492727,0.3533177387758499,0.36388312878809886
